Date,Ticker,Action,Shares,Trade Price,Cash Balance,Portfolio Snapshot,Total Portfolio Value
2023-03-13,TSLA,BUY,2,174.47999572753906,15078.13883304596,"{'META': 12, 'TSLA': 12, 'GOOGL': 25, 'JNJ': 15, 'V': 8, 'BRK-B': 3, 'NVDA': 63}",27839.907631874084
2023-03-13,V,BUY,2,211.57980346679688,14654.979226112366,"{'META': 12, 'TSLA': 12, 'GOOGL': 25, 'JNJ': 15, 'V': 10, 'BRK-B': 3, 'NVDA': 63}",27826.727822303772
2023-03-14,BRK-B,SELL,3,305.3299865722656,15570.969185829163,"{'META': 12, 'TSLA': 12, 'GOOGL': 25, 'JNJ': 15, 'V': 10, 'NVDA': 63}",27834.07776737213
2023-03-14,GOOGL,SELL,25,93.63058471679688,17911.733803749084,"{'META': 12, 'TSLA': 12, 'JNJ': 15, 'V': 10, 'NVDA': 63}",27905.319527626038
2023-03-14,JNJ,SELL,15,145.84400939941406,20099.393944740295,"{'META': 12, 'TSLA': 12, 'V': 10, 'NVDA': 63}",27917.542733192444
2023-03-14,META,SELL,12,193.28167724609375,22418.77407169342,"{'TSLA': 12, 'V': 10, 'NVDA': 63}",28074.383736610413
2023-03-14,NVDA,SELL,63,24.04959297180176,23933.89842891693,"{'TSLA': 12, 'V': 10}",28143.45641231537
2023-03-14,TSLA,SELL,12,183.2599945068359,26133.018362998962,{'V': 10},28248.81639766693
2023-03-14,V,SELL,10,215.7133331298828,28290.15169429779,{},28290.15169429779
2023-03-15,AMZN,BUY,5,96.1999969482422,27809.15170955658,{'AMZN': 5},28290.15169429779
2023-03-15,BRK-B,BUY,1,297.8800048828125,27511.271704673767,"{'AMZN': 5, 'BRK-B': 1}",28290.15169429779
2023-03-15,META,BUY,2,196.9974822998047,27117.276740074158,"{'AMZN': 5, 'BRK-B': 1, 'META': 2}",28290.15169429779
2023-03-15,NVDA,BUY,20,24.214502334594727,26632.986693382263,"{'AMZN': 5, 'BRK-B': 1, 'META': 2, 'NVDA': 20}",28290.15169429779
2023-03-15,TSLA,BUY,2,180.4499969482422,26272.08669948578,"{'AMZN': 5, 'BRK-B': 1, 'META': 2, 'NVDA': 20, 'TSLA': 2}",28290.15169429779
2023-03-15,V,BUY,2,213.4541778564453,25845.17834377289,"{'AMZN': 5, 'BRK-B': 1, 'META': 2, 'NVDA': 20, 'TSLA': 2, 'V': 2}",28290.15169429779
2023-03-16,AMZN,SELL,5,100.04000091552734,26345.378348350525,"{'BRK-B': 1, 'META': 2, 'NVDA': 20, 'TSLA': 2, 'V': 2}",28309.351714134216
2023-03-16,BRK-B,SELL,1,302.010009765625,26647.38835811615,"{'META': 2, 'NVDA': 20, 'TSLA': 2, 'V': 2}",28313.48171901703
2023-03-16,JNJ,BUY,3,145.94825744628906,26209.543585777283,"{'META': 2, 'NVDA': 20, 'TSLA': 2, 'V': 2, 'JNJ': 3}",28313.48171901703
2023-03-16,META,SELL,2,204.150146484375,26617.843878746033,"{'NVDA': 20, 'TSLA': 2, 'V': 2, 'JNJ': 3}",28327.78704738617
2023-03-16,NVDA,BUY,19,25.526771545410156,26132.83521938324,"{'NVDA': 39, 'TSLA': 2, 'V': 2, 'JNJ': 3}",28354.032431602478
2023-03-16,TSLA,SELL,2,184.1300048828125,26501.095229148865,"{'NVDA': 39, 'V': 2, 'JNJ': 3}",28361.39244747162
2023-03-16,V,SELL,2,214.5196533203125,26930.13453578949,"{'NVDA': 39, 'JNJ': 3}",28363.523398399353
2023-03-17,AAPL,BUY,3,153.45249938964844,26469.777037620544,"{'NVDA': 39, 'JNJ': 3, 'AAPL': 3}",28363.523398399353
2023-03-17,AMZN,BUY,5,98.9499969482422,25975.027052879333,"{'NVDA': 39, 'JNJ': 3, 'AAPL': 3, 'AMZN': 5}",28363.523398399353
2023-03-17,BRK-B,BUY,1,293.510009765625,25681.51704311371,"{'NVDA': 39, 'JNJ': 3, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1}",28363.523398399353
2023-03-17,JNJ,BUY,3,144.3848114013672,25248.362608909607,"{'NVDA': 39, 'JNJ': 6, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1}",28358.833060264587
2023-03-17,META,BUY,2,194.8656311035156,24858.631346702576,"{'NVDA': 39, 'JNJ': 6, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1, 'META': 2}",28358.833060264587
2023-03-17,NVDA,BUY,19,25.710670471191406,24370.12860774994,"{'NVDA': 58, 'JNJ': 6, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1, 'META': 2}",28366.005118370056
2023-03-17,TSLA,BUY,2,180.1300048828125,24009.868597984314,"{'NVDA': 58, 'JNJ': 6, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1, 'META': 2, 'TSLA': 2}",28366.005118370056
2023-03-17,V,BUY,2,214.46044921875,23580.947699546814,"{'NVDA': 58, 'JNJ': 6, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1, 'META': 2, 'TSLA': 2, 'V': 2}",28366.005118370056
2023-03-20,AAPL,SELL,3,155.82850646972656,24048.433218955994,"{'NVDA': 58, 'JNJ': 6, 'AMZN': 5, 'BRK-B': 1, 'META': 2, 'TSLA': 2, 'V': 2}",28373.13313961029
2023-03-20,AMZN,BUY,5,97.70999908447266,23559.88322353363,"{'NVDA': 58, 'JNJ': 6, 'AMZN': 10, 'BRK-B': 1, 'META': 2, 'TSLA': 2, 'V': 2}",28366.933150291443
2023-03-20,BRK-B,SELL,1,301.05999755859375,23860.943221092224,"{'NVDA': 58, 'JNJ': 6, 'AMZN': 10, 'META': 2, 'TSLA': 2, 'V': 2}",28374.48313808441
2023-03-20,GOOGL,BUY,4,100.85440063476562,23457.52561855316,"{'NVDA': 58, 'JNJ': 6, 'AMZN': 10, 'META': 2, 'TSLA': 2, 'V': 2, 'GOOGL': 4}",28374.48313808441
2023-03-20,JNJ,SELL,6,145.8155975341797,24332.41920375824,"{'NVDA': 58, 'AMZN': 10, 'META': 2, 'TSLA': 2, 'V': 2, 'GOOGL': 4}",28383.067854881287
2023-03-20,META,SELL,2,197.05726623535156,24726.533736228943,"{'NVDA': 58, 'AMZN': 10, 'TSLA': 2, 'V': 2, 'GOOGL': 4}",28387.45112514496
2023-03-20,MSFT,BUY,1,268.50537109375,24458.028365135193,"{'NVDA': 58, 'AMZN': 10, 'TSLA': 2, 'V': 2, 'GOOGL': 4, 'MSFT': 1}",28387.45112514496
2023-03-20,NVDA,BUY,19,25.885570526123047,23966.202525138855,"{'NVDA': 77, 'AMZN': 10, 'TSLA': 2, 'V': 2, 'GOOGL': 4, 'MSFT': 1}",28397.595328330994
2023-03-20,TSLA,BUY,2,183.25,23599.702525138855,"{'NVDA': 77, 'AMZN': 10, 'TSLA': 4, 'V': 2, 'GOOGL': 4, 'MSFT': 1}",28403.83531856537
2023-03-20,V,BUY,2,215.2102203369141,23169.282084465027,"{'NVDA': 77, 'AMZN': 10, 'TSLA': 4, 'V': 4, 'GOOGL': 4, 'MSFT': 1}",28405.334860801697
2023-03-21,AMZN,SELL,10,100.61000061035156,24175.382090568542,"{'NVDA': 77, 'TSLA': 4, 'V': 4, 'GOOGL': 4, 'MSFT': 1}",28434.334876060486
2023-03-21,GOOGL,SELL,4,104.54103088378906,24593.5462141037,"{'NVDA': 77, 'TSLA': 4, 'V': 4, 'MSFT': 1}",28449.08139705658
2023-03-21,META,BUY,2,201.3907012939453,24190.764811515808,"{'NVDA': 77, 'TSLA': 4, 'V': 4, 'MSFT': 1, 'META': 2}",28449.08139705658
2023-03-21,MSFT,SELL,1,270.0342102050781,24460.799021720886,"{'NVDA': 77, 'TSLA': 4, 'V': 4, 'META': 2}",28450.610236167908
2023-03-21,NVDA,BUY,19,26.184404373168945,23963.295338630676,"{'NVDA': 96, 'TSLA': 4, 'V': 4, 'META': 2}",28473.620442390442
2023-03-21,TSLA,SELL,4,197.5800018310547,24753.615345954895,"{'NVDA': 96, 'V': 4, 'META': 2}",28530.94044971466
2023-03-21,V,SELL,4,218.958984375,25629.451283454895,"{'NVDA': 96, 'META': 2}",28545.935505867004
2023-03-22,AAPL,BUY,3,156.2542266845703,25160.688603401184,"{'NVDA': 96, 'META': 2, 'AAPL': 3}",28545.935505867004
2023-03-22,AMZN,BUY,5,98.6999969482422,24667.188618659973,"{'NVDA': 96, 'META': 2, 'AAPL': 3, 'AMZN': 5}",28545.935505867004
2023-03-22,BRK-B,BUY,1,299.7300109863281,24367.458607673645,"{'NVDA': 96, 'META': 2, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1}",28545.935505867004
2023-03-22,GOOGL,BUY,4,102.9966278076172,23955.472096443176,"{'NVDA': 96, 'META': 2, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1, 'GOOGL': 4}",28545.935505867004
2023-03-22,JNJ,BUY,3,143.12461853027344,23526.098240852356,"{'NVDA': 96, 'META': 2, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1, 'GOOGL': 4, 'JNJ': 3}",28545.935505867004
2023-03-22,META,BUY,2,199.0496368408203,23127.998967170715,"{'NVDA': 96, 'META': 4, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1, 'GOOGL': 4, 'JNJ': 3}",28541.253376960754
2023-03-22,MSFT,BUY,1,268.5646057128906,22859.434361457825,"{'NVDA': 96, 'META': 4, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1, 'GOOGL': 4, 'JNJ': 3, 'MSFT': 1}",28541.253376960754
2023-03-22,NVDA,SELL,96,26.4532527923584,25398.94662952423,"{'META': 4, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1, 'GOOGL': 4, 'JNJ': 3, 'MSFT': 1}",28567.062825202942
2023-03-22,TSLA,BUY,2,191.1499938964844,25016.646641731262,"{'META': 4, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1, 'GOOGL': 4, 'JNJ': 3, 'MSFT': 1, 'TSLA': 2}",28567.062825202942
2023-03-22,V,BUY,2,217.07473754882812,24582.497166633606,"{'META': 4, 'AAPL': 3, 'AMZN': 5, 'BRK-B': 1, 'GOOGL': 4, 'JNJ': 3, 'MSFT': 1, 'TSLA': 2, 'V': 2}",28567.062825202942
2023-03-23,AAPL,SELL,3,157.34323120117188,25054.52686023712,"{'META': 4, 'AMZN': 5, 'BRK-B': 1, 'GOOGL': 4, 'JNJ': 3, 'MSFT': 1, 'TSLA': 2, 'V': 2}",28570.329838752747
2023-03-23,AMZN,BUY,5,98.70999908447266,24560.97686481476,"{'META': 4, 'AMZN': 10, 'BRK-B': 1, 'GOOGL': 4, 'JNJ': 3, 'MSFT': 1, 'TSLA': 2, 'V': 2}",28570.3798494339
2023-03-23,BRK-B,SELL,1,298.3699951171875,24859.346859931946,"{'META': 4, 'AMZN': 10, 'GOOGL': 4, 'JNJ': 3, 'MSFT': 1, 'TSLA': 2, 'V': 2}",28569.01983356476
2023-03-23,GOOGL,BUY,4,105.21857452392578,24438.472561836243,"{'META': 4, 'AMZN': 10, 'GOOGL': 8, 'JNJ': 3, 'MSFT': 1, 'TSLA': 2, 'V': 2}",28577.907620429993
2023-03-23,JNJ,BUY,3,143.20040893554688,24008.871335029602,"{'META': 4, 'AMZN': 10, 'GOOGL': 8, 'JNJ': 6, 'MSFT': 1, 'TSLA': 2, 'V': 2}",28578.134991645813
2023-03-23,META,BUY,2,203.5026397705078,23601.866055488586,"{'META': 6, 'AMZN': 10, 'GOOGL': 8, 'JNJ': 6, 'MSFT': 1, 'TSLA': 2, 'V': 2}",28595.947003364563
2023-03-23,MSFT,SELL,1,273.8610534667969,23875.727108955383,"{'META': 6, 'AMZN': 10, 'GOOGL': 8, 'JNJ': 6, 'TSLA': 2, 'V': 2}",28601.24345111847
2023-03-23,NVDA,BUY,18,27.175851821899418,23386.561776161194,"{'META': 6, 'AMZN': 10, 'GOOGL': 8, 'JNJ': 6, 'TSLA': 2, 'V': 2, 'NVDA': 18}",28601.24345111847
2023-03-23,TSLA,SELL,2,192.22000122070312,23771.0017786026,"{'META': 6, 'AMZN': 10, 'GOOGL': 8, 'JNJ': 6, 'V': 2, 'NVDA': 18}",28603.383465766907
2023-03-23,V,SELL,2,219.59039306640625,24210.182564735413,"{'META': 6, 'AMZN': 10, 'GOOGL': 8, 'JNJ': 6, 'NVDA': 18}",28608.414776802063
2023-03-24,AMZN,BUY,5,98.12999725341795,23719.532578468323,"{'META': 6, 'AMZN': 15, 'GOOGL': 8, 'JNJ': 6, 'NVDA': 18}",28602.614758491516
2023-03-24,GOOGL,BUY,4,105.05915832519533,23299.29594516754,"{'META': 6, 'AMZN': 15, 'GOOGL': 12, 'JNJ': 6, 'NVDA': 18}",28601.339428901672
2023-03-24,JNJ,SELL,6,144.64065551757812,24167.13987827301,"{'META': 6, 'AMZN': 15, 'GOOGL': 12, 'NVDA': 18}",28609.98090839386
2023-03-24,META,SELL,6,205.22604370117188,25398.49614048004,"{'AMZN': 15, 'GOOGL': 12, 'NVDA': 18}",28620.321331977844
2023-03-24,NVDA,BUY,18,26.764081954956055,24916.742665290833,"{'AMZN': 15, 'GOOGL': 12, 'NVDA': 36}",28612.909474372864
2023-03-24,V,BUY,2,218.0612640380859,24480.62013721466,"{'AMZN': 15, 'GOOGL': 12, 'NVDA': 36, 'V': 2}",28612.909474372864
2023-03-27,AAPL,BUY,3,156.69972229003906,24010.520970344543,"{'AMZN': 15, 'GOOGL': 12, 'NVDA': 36, 'V': 2, 'AAPL': 3}",28612.909474372864
2023-03-27,AMZN,BUY,5,98.04000091552734,23520.320965766907,"{'AMZN': 20, 'GOOGL': 12, 'NVDA': 36, 'V': 2, 'AAPL': 3}",28611.559529304504
2023-03-27,GOOGL,BUY,4,102.08991241455078,23111.961316108704,"{'AMZN': 20, 'GOOGL': 16, 'NVDA': 36, 'V': 2, 'AAPL': 3}",28575.92857837677
2023-03-27,JNJ,BUY,3,145.2565460205078,22676.19167804718,"{'AMZN': 20, 'GOOGL': 16, 'NVDA': 36, 'V': 2, 'AAPL': 3, 'JNJ': 3}",28575.92857837677
2023-03-27,META,BUY,2,202.0680999755859,22272.05547809601,"{'AMZN': 20, 'GOOGL': 16, 'NVDA': 36, 'V': 2, 'AAPL': 3, 'JNJ': 3, 'META': 2}",28575.92857837677
2023-03-27,MSFT,BUY,1,272.5986022949219,21999.456875801086,"{'AMZN': 20, 'GOOGL': 16, 'NVDA': 36, 'V': 2, 'AAPL': 3, 'JNJ': 3, 'META': 2, 'MSFT': 1}",28575.92857837677
2023-03-27,NVDA,BUY,18,26.51622009277344,21522.164914131165,"{'AMZN': 20, 'GOOGL': 16, 'NVDA': 54, 'V': 2, 'AAPL': 3, 'JNJ': 3, 'META': 2, 'MSFT': 1}",28567.005551338196
2023-03-27,V,SELL,2,218.8208770751953,21959.806668281555,"{'AMZN': 20, 'GOOGL': 16, 'NVDA': 54, 'AAPL': 3, 'JNJ': 3, 'META': 2, 'MSFT': 1}",28568.524777412415
2023-03-28,AAPL,BUY,3,156.07601928710938,21491.578610420227,"{'AMZN': 20, 'GOOGL': 16, 'NVDA': 54, 'AAPL': 6, 'JNJ': 3, 'META': 2, 'MSFT': 1}",28566.653668403625
2023-03-28,AMZN,BUY,5,97.23999786376952,21005.37862110138,"{'AMZN': 25, 'GOOGL': 16, 'NVDA': 54, 'AAPL': 6, 'JNJ': 3, 'META': 2, 'MSFT': 1}",28550.65360736847
2023-03-28,GOOGL,BUY,4,100.6650848388672,20602.71828174591,"{'AMZN': 25, 'GOOGL': 20, 'NVDA': 54, 'AAPL': 6, 'JNJ': 3, 'META': 2, 'MSFT': 1}",28527.85636615753
2023-03-28,JNJ,BUY,3,143.8542022705078,20171.155674934387,"{'AMZN': 25, 'GOOGL': 20, 'NVDA': 54, 'AAPL': 6, 'JNJ': 6, 'META': 2, 'MSFT': 1}",28523.64933490753
2023-03-28,META,BUY,2,199.91632080078125,19771.323033332825,"{'AMZN': 25, 'GOOGL': 20, 'NVDA': 54, 'AAPL': 6, 'JNJ': 6, 'META': 4, 'MSFT': 1}",28519.345776557922
2023-03-28,MSFT,BUY,1,271.4643249511719,19499.858708381653,"{'AMZN': 25, 'GOOGL': 20, 'NVDA': 54, 'AAPL': 6, 'JNJ': 6, 'META': 4, 'MSFT': 2}",28518.211499214172
2023-03-28,NVDA,BUY,18,26.395288467407227,19024.743515968323,"{'AMZN': 25, 'GOOGL': 20, 'NVDA': 72, 'AAPL': 6, 'JNJ': 6, 'META': 4, 'MSFT': 2}",28511.681191444397
2023-03-28,TSLA,BUY,2,189.19000244140625,18646.36351108551,"{'AMZN': 25, 'GOOGL': 20, 'NVDA': 72, 'AAPL': 6, 'JNJ': 6, 'META': 4, 'MSFT': 2, 'TSLA': 2}",28511.681191444397
2023-03-28,V,BUY,2,217.36083984375,18211.64183139801,"{'AMZN': 25, 'GOOGL': 20, 'NVDA': 72, 'AAPL': 6, 'JNJ': 6, 'META': 4, 'MSFT': 2, 'TSLA': 2, 'V': 2}",28511.681191444397
2023-03-29,AAPL,SELL,6,159.1648712158203,19166.631058692932,"{'AMZN': 25, 'GOOGL': 20, 'NVDA': 72, 'JNJ': 6, 'META': 4, 'MSFT': 2, 'TSLA': 2, 'V': 2}",28530.214303016663
2023-03-29,AMZN,SELL,25,100.25,21672.881058692932,"{'GOOGL': 20, 'NVDA': 72, 'JNJ': 6, 'META': 4, 'MSFT': 2, 'TSLA': 2, 'V': 2}",28605.464356422424
2023-03-29,GOOGL,BUY,4,101.0237808227539,21268.785935401917,"{'GOOGL': 24, 'NVDA': 72, 'JNJ': 6, 'META': 4, 'MSFT': 2, 'TSLA': 2, 'V': 2}",28612.63827610016
2023-03-29,JNJ,BUY,3,145.26600646972656,20832.987915992737,"{'GOOGL': 24, 'NVDA': 72, 'JNJ': 9, 'META': 4, 'MSFT': 2, 'TSLA': 2, 'V': 2}",28621.10910129547
2023-03-29,META,SELL,4,204.5685577392578,21651.262146949768,"{'GOOGL': 24, 'NVDA': 72, 'JNJ': 9, 'MSFT': 2, 'TSLA': 2, 'V': 2}",28639.718049049377
2023-03-29,MSFT,SELL,2,276.6720886230469,22204.60632419586,"{'GOOGL': 24, 'NVDA': 72, 'JNJ': 9, 'TSLA': 2, 'V': 2}",28650.133576393127
2023-03-29,NVDA,SELL,72,26.968965530395508,24146.37184238434,"{'GOOGL': 24, 'JNJ': 9, 'TSLA': 2, 'V': 2}",28691.438324928284
2023-03-29,TSLA,SELL,2,193.8800048828125,24534.131852149963,"{'GOOGL': 24, 'JNJ': 9, 'V': 2}",28700.818329811096
2023-03-29,V,SELL,2,220.29080200195312,24974.71345615387,"{'GOOGL': 24, 'JNJ': 9}",28706.678254127502
2023-03-30,BRK-B,BUY,1,305.0799865722656,24669.633469581604,"{'GOOGL': 24, 'JNJ': 9, 'BRK-B': 1}",28706.678254127502
2023-03-30,GOOGL,BUY,4,100.5255889892578,24267.531113624573,"{'GOOGL': 28, 'JNJ': 9, 'BRK-B': 1}",28694.721650123596
2023-03-30,JNJ,BUY,3,145.3797149658203,23831.39196872711,"{'GOOGL': 28, 'JNJ': 12, 'BRK-B': 1}",28695.74502658844
2023-03-30,META,BUY,2,207.049072265625,23417.29382419586,"{'GOOGL': 28, 'JNJ': 12, 'BRK-B': 1, 'META': 2}",28695.74502658844
2023-03-30,NVDA,BUY,18,27.36774444580078,22924.674424171448,"{'GOOGL': 28, 'JNJ': 12, 'BRK-B': 1, 'META': 2, 'NVDA': 18}",28695.74502658844
2023-03-30,V,BUY,2,219.3634796142578,22485.947464942932,"{'GOOGL': 28, 'JNJ': 12, 'BRK-B': 1, 'META': 2, 'NVDA': 18, 'V': 2}",28695.74502658844
2023-03-31,BRK-B,SELL,1,308.7699890136719,22794.717453956604,"{'GOOGL': 28, 'JNJ': 12, 'META': 2, 'NVDA': 18, 'V': 2}",28699.435029029846
2023-03-31,GOOGL,SELL,28,103.35533142089844,25688.66673374176,"{'JNJ': 12, 'META': 2, 'NVDA': 18, 'V': 2}",28778.667817115784
2023-03-31,JNJ,SELL,12,146.8673553466797,27451.074997901917,"{'META': 2, 'NVDA': 18, 'V': 2}",28796.519501686096
2023-03-31,META,SELL,2,211.13348388671875,27873.341965675354,"{'NVDA': 18, 'V': 2}",28804.688324928284
2023-03-31,NVDA,BUY,18,27.761524200439453,27373.634530067444,"{'NVDA': 36, 'V': 2}",28811.77636051178
2023-03-31,V,SELL,2,222.4217071533203,27818.477944374084,{'NVDA': 36},28817.892815589905
2023-04-03,AMZN,BUY,4,102.41000366210938,27408.837929725647,"{'NVDA': 36, 'AMZN': 4}",28817.892815589905
2023-04-03,GOOGL,BUY,4,103.9830551147461,26992.905709266663,"{'NVDA': 36, 'AMZN': 4, 'GOOGL': 4}",28817.892815589905
2023-04-03,MSFT,BUY,1,283.3001708984375,26709.605538368225,"{'NVDA': 36, 'AMZN': 4, 'GOOGL': 4, 'MSFT': 1}",28817.892815589905
2023-04-03,NVDA,BUY,17,27.949419021606445,26234.465415000916,"{'NVDA': 53, 'AMZN': 4, 'GOOGL': 4, 'MSFT': 1}",28824.657029151917
2023-04-03,TSLA,BUY,2,194.77000427246097,25844.925406455994,"{'NVDA': 53, 'AMZN': 4, 'GOOGL': 4, 'MSFT': 1, 'TSLA': 2}",28824.657029151917
2023-04-04,AAPL,BUY,3,163.9763641357422,25352.996314048767,"{'NVDA': 53, 'AMZN': 4, 'GOOGL': 4, 'MSFT': 1, 'TSLA': 2, 'AAPL': 3}",28824.657029151917
2023-04-04,AMZN,SELL,4,103.9499969482422,25768.796301841736,"{'NVDA': 53, 'GOOGL': 4, 'MSFT': 1, 'TSLA': 2, 'AAPL': 3}",28830.817002296448
2023-04-04,BRK-B,BUY,1,309.07000732421875,25459.726294517517,"{'NVDA': 53, 'GOOGL': 4, 'MSFT': 1, 'TSLA': 2, 'AAPL': 3, 'BRK-B': 1}",28830.817002296448
2023-04-04,GOOGL,BUY,4,104.34175872802734,25042.359259605408,"{'NVDA': 53, 'GOOGL': 8, 'MSFT': 1, 'TSLA': 2, 'AAPL': 3, 'BRK-B': 1}",28832.251816749573
2023-04-04,MSFT,BUY,1,283.2508850097656,24759.108374595642,"{'NVDA': 53, 'GOOGL': 8, 'MSFT': 2, 'TSLA': 2, 'AAPL': 3, 'BRK-B': 1}",28832.2025308609
2023-04-04,NVDA,BUY,18,27.43770408630371,24265.229701042175,"{'NVDA': 71, 'GOOGL': 8, 'MSFT': 2, 'TSLA': 2, 'AAPL': 3, 'BRK-B': 1}",28805.081639289856
2023-04-04,TSLA,SELL,2,192.5800018310547,24650.389704704285,"{'NVDA': 71, 'GOOGL': 8, 'MSFT': 2, 'AAPL': 3, 'BRK-B': 1}",28800.701634407043
2023-04-04,V,BUY,2,224.5920562744141,24201.205592155457,"{'NVDA': 71, 'GOOGL': 8, 'MSFT': 2, 'AAPL': 3, 'BRK-B': 1, 'V': 2}",28800.701634407043
2023-04-05,AAPL,BUY,3,162.12501525878906,23714.83054637909,"{'NVDA': 71, 'GOOGL': 8, 'MSFT': 2, 'AAPL': 6, 'BRK-B': 1, 'V': 2}",28795.147587776184
2023-04-05,AMZN,BUY,4,101.0999984741211,23310.430552482605,"{'NVDA': 71, 'GOOGL': 8, 'MSFT': 2, 'AAPL': 6, 'BRK-B': 1, 'V': 2, 'AMZN': 4}",28795.147587776184
2023-04-05,BRK-B,SELL,1,310.3900146484375,23620.820567131042,"{'NVDA': 71, 'GOOGL': 8, 'MSFT': 2, 'AAPL': 6, 'V': 2, 'AMZN': 4}",28796.467595100403
2023-04-05,GOOGL,BUY,4,104.0926513671875,23204.449961662292,"{'NVDA': 71, 'GOOGL': 12, 'MSFT': 2, 'AAPL': 6, 'V': 2, 'AMZN': 4}",28794.474736213684
2023-04-05,META,BUY,2,210.67523193359375,22783.099497795105,"{'NVDA': 71, 'GOOGL': 12, 'MSFT': 2, 'AAPL': 6, 'V': 2, 'AMZN': 4, 'META': 2}",28794.474736213684
2023-04-05,MSFT,BUY,1,280.4496765136719,22502.649821281433,"{'NVDA': 71, 'GOOGL': 12, 'MSFT': 3, 'AAPL': 6, 'V': 2, 'AMZN': 4, 'META': 2}",28788.872319221497
2023-04-05,NVDA,BUY,18,26.866024017333984,22019.06138896942,"{'NVDA': 89, 'GOOGL': 12, 'MSFT': 3, 'AAPL': 6, 'V': 2, 'AMZN': 4, 'META': 2}",28748.283034324646
2023-04-05,TSLA,BUY,2,185.52000427246097,21648.0213804245,"{'NVDA': 89, 'GOOGL': 12, 'MSFT': 3, 'AAPL': 6, 'V': 2, 'AMZN': 4, 'META': 2, 'TSLA': 2}",28748.283034324646
2023-04-05,V,BUY,2,225.09518432617188,21197.831011772156,"{'NVDA': 89, 'GOOGL': 12, 'MSFT': 3, 'AAPL': 6, 'V': 4, 'AMZN': 4, 'META': 2, 'TSLA': 2}",28749.28929042816
2023-04-06,AAPL,SELL,6,163.01602172851562,22175.92714214325,"{'NVDA': 89, 'GOOGL': 12, 'MSFT': 3, 'V': 4, 'AMZN': 4, 'META': 2, 'TSLA': 2}",28754.63532924652
2023-04-06,AMZN,SELL,4,102.05999755859376,22584.167132377625,"{'NVDA': 89, 'GOOGL': 12, 'MSFT': 3, 'V': 4, 'META': 2, 'TSLA': 2}",28758.47532558441
2023-04-06,GOOGL,SELL,12,108.02838897705078,23880.507800102234,"{'NVDA': 89, 'MSFT': 3, 'V': 4, 'META': 2, 'TSLA': 2}",28805.70417690277
2023-04-06,META,SELL,2,215.2776641845703,24311.063128471375,"{'NVDA': 89, 'MSFT': 3, 'V': 4, 'TSLA': 2}",28814.909041404724
2023-04-06,MSFT,SELL,3,287.6103820800781,25173.89427471161,"{'NVDA': 89, 'V': 4, 'TSLA': 2}",28836.391158103943
2023-04-06,NVDA,BUY,18,27.021936416625977,24687.49941921234,"{'NVDA': 107, 'V': 4, 'TSLA': 2}",28850.26736164093
2023-04-06,TSLA,SELL,2,185.05999755859375,25057.61941432953,"{'NVDA': 107, 'V': 4}",28849.347348213196
2023-04-06,V,BUY,2,222.9445648193359,24611.730284690857,"{'NVDA': 107, 'V': 6}",28840.744870185852
2023-04-10,AAPL,BUY,3,160.41229248046875,24130.49340724945,"{'NVDA': 107, 'V': 6, 'AAPL': 3}",28840.744870185852
2023-04-10,GOOGL,BUY,4,106.0555419921875,23706.2712392807,"{'NVDA': 107, 'V': 6, 'AAPL': 3, 'GOOGL': 4}",28840.744870185852
2023-04-10,JNJ,BUY,3,155.6983642578125,23239.176146507263,"{'NVDA': 107, 'V': 6, 'AAPL': 3, 'GOOGL': 4, 'JNJ': 3}",28840.744870185852
2023-04-10,META,BUY,2,213.93280029296875,22811.310545921326,"{'NVDA': 107, 'V': 6, 'AAPL': 3, 'GOOGL': 4, 'JNJ': 3, 'META': 2}",28840.744870185852
2023-04-10,MSFT,BUY,1,285.43060302734375,22525.879942893982,"{'NVDA': 107, 'V': 6, 'AAPL': 3, 'GOOGL': 4, 'JNJ': 3, 'META': 2, 'MSFT': 1}",28840.744870185852
2023-04-10,NVDA,BUY,18,27.563636779785156,22029.73448085785,"{'NVDA': 125, 'V': 6, 'AAPL': 3, 'GOOGL': 4, 'JNJ': 3, 'META': 2, 'MSFT': 1}",28898.706809043884
2023-04-10,TSLA,BUY,2,184.5099945068359,21660.714491844177,"{'NVDA': 125, 'V': 6, 'AAPL': 3, 'GOOGL': 4, 'JNJ': 3, 'META': 2, 'MSFT': 1, 'TSLA': 2}",28898.706809043884
2023-04-10,V,SELL,6,223.3786163330078,23000.986189842224,"{'NVDA': 125, 'AAPL': 3, 'GOOGL': 4, 'JNJ': 3, 'META': 2, 'MSFT': 1, 'TSLA': 2}",28901.311118125916
