Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2022-03-25,141.16127014160156,141.52196208267605,139.23276022482557,141.4033886360212,24126000
2022-03-28,140.944580078125,141.48960144139332,139.3065056605493,140.39157678516145,35050000
2022-03-29,141.9907684326172,143.27412583152392,141.52545996341837,142.1322690345722,34318000
2022-03-30,141.4258270263672,142.2050001415122,141.08854871095858,141.94544301021685,19884000
2022-03-31,138.565185546875,141.59469993435332,138.52234159497291,141.53989069141255,37524000
2022-04-01,139.64427185058594,139.96360982137884,137.8079264817857,138.99612402003592,25942000
2022-04-04,142.455078125,143.1929124115474,139.80369425800453,139.85152501558701,25942000
2022-04-05,140.08319091796875,142.47401435286852,139.87544790884033,142.35296269605644,21418000
2022-04-06,136.05479431152344,138.85713559349279,135.0275124335932,138.24883657715384,32468000
2022-04-07,135.3976593017578,136.66905121771646,133.74264831922176,135.518710942852,26234000
2022-04-08,132.8060760498047,135.17996263287105,132.4852329000314,135.09377300030388,25142000
2022-04-11,128.35818481445312,131.61537422949712,128.20374589830877,131.34734866809637,36884000
2022-04-12,127.2531967163086,131.12466797846432,126.33104064844365,131.12466797846432,32710000
2022-04-13,129.42481994628906,129.86323309844258,127.27959670604396,127.53766387363494,27928000
2022-04-14,126.27226257324219,130.00822369017715,126.14372310060227,130.00822369017715,31598000
2022-04-18,127.21533203125,127.74939150370804,125.72623094260895,126.54127712444249,20808000
2022-04-19,129.53941345214844,129.86223307709335,126.54077748702284,127.2302793384276,26490000
2022-04-20,127.57750701904297,130.92438291590432,127.0394642131683,130.41921045240443,31696000
2022-04-21,124.36366271972656,129.62857324313632,124.07670098317448,128.78314256765074,36446000
2022-04-22,119.20337677001953,124.94905064704274,118.49544807010321,124.54850223814198,56884000
2022-04-25,122.62946319580078,122.83222701316505,118.08294849355369,118.67081380770706,46128000
2022-04-26,118.22144317626953,122.06750164191153,118.08294529869256,121.85278013963156,73054000
2022-04-27,113.88167572021484,116.81852401109776,112.3293044831992,114.05603906708046,91820000
2022-04-28,118.09439849853516,119.2173267053612,113.70281707255184,115.99451256530844,48884000
2022-04-29,113.69734191894531,117.49407976651302,113.40340926179434,116.31286061107772,42676000
2022-05-02,116.16190338134766,116.32381491236696,112.19328824054573,112.99538089148898,35534000
2022-05-03,116.91019439697266,118.01419405260391,115.6153886202329,116.00995439354028,24968000
2022-05-04,121.81939697265625,122.41075149733813,114.70020033153038,116.60878601827247,49916000
2022-05-05,116.08468627929688,120.60181207679797,114.59010423610528,119.76982898497513,45840000
2022-05-06,115.32841491699219,117.14682747025037,113.60367219564213,114.76844842145442,39710000
2022-05-09,112.1046142578125,114.66134780600098,111.5959601189541,112.84094342445081,40802000
2022-05-10,113.98180389404297,115.83010701093993,112.49270279278159,115.09028860402236,39900000
2022-05-11,113.19216918945312,115.94419389163525,112.82749385566564,112.82749385566564,37534000
2022-05-12,112.43641662597656,113.88217212093771,109.42782213244783,110.97521419689464,53836000
2022-05-13,115.63133239746094,117.44924346052596,113.19466975696596,114.11931168053762,35038000
2022-05-16,114.03162384033203,115.75039161219318,113.47813407934586,114.54027796596183,25990000
2022-05-17,116.05229949951172,116.47775912305292,114.45509269235413,116.41847239485114,23054000
2022-05-18,111.49532318115234,114.98318309579479,111.15256392652128,114.58462635332873,35126000
2022-05-19,109.98529815673828,112.60181255661593,109.60268248023327,111.02901521850386,34144000
2022-05-20,108.51461791992188,111.77829175550055,105.41436077242346,111.54662577563145,48962000
2022-05-23,111.0853042602539,111.74242226758814,108.3482247834865,109.19167142132176,37184000
2022-05-24,105.58724212646484,106.0739801788429,101.51649616200835,105.38995924003346,76780000
2022-05-25,105.42283630371094,106.11532568367646,103.48137263713303,104.60629253885429,40258000
2022-05-26,107.40316009521484,108.25705928544306,104.84492896237958,105.29529981848911,37948000
2022-05-27,111.91081237792969,111.91230993987348,108.74428986524356,109.08755082753675,37914000
2022-05-31,113.3510971069336,115.31697028183717,111.67367565423847,112.33926213439878,50012000
2022-06-01,113.48062133789062,116.6785318128768,112.84094193937695,114.44014803749835,36606000
2022-06-02,117.1976547241211,117.47365464849483,112.53854916185301,113.58824133022888,37992000
2022-06-03,114.12728118896484,115.9013523792528,113.1084753451537,115.64328520481222,26136000
2022-06-06,116.39855194091797,118.91592321574373,115.74442143076863,116.28296600259421,33542000
2022-06-07,116.72636413574219,117.26591217673767,114.63644407720689,115.06339369643692,31590000
2022-06-08,116.77069854736328,118.14222964489704,116.17884229636873,116.33975798951197,26108000
2022-06-09,114.42072296142578,117.87171395862369,114.36143623023075,115.90733071444147,25798000
2022-06-10,110.7599868774414,112.86983883225176,109.96735849781228,112.03885158121808,41452000
2022-06-13,106.00821685791016,108.39854624273096,105.73570618726906,106.4007909500003,47252000
2022-06-14,106.33003997802734,107.53467266532452,105.41784995654064,106.15019572048266,33706000
2022-06-15,109.36803436279297,111.0210386532561,107.28060028133893,108.1529339029106,39698000
2022-06-16,105.65050506591797,108.25605749325663,104.75823945144084,106.83371578678812,51684000
2022-06-17,106.75650024414062,108.30687974760191,104.66657274002395,105.65050894263936,51376000
2022-06-21,111.14110565185547,112.083193761728,108.20773903479915,108.53604718938101,47416000
2022-06-22,111.08480834960938,112.9370871645517,109.98379628304926,110.15717138024287,30774000
2022-06-23,111.83657836914062,112.33527408903892,110.10137542228378,111.82611824123934,28362000
2022-06-24,117.54887390136719,117.6525021464967,112.54451603583252,112.58686587104499,41164000
2022-06-27,115.41510772705078,118.15118363498702,114.76346307255493,117.84579504506773,36420000
2022-06-28,111.6029281616211,116.8857792626597,111.4440041546244,115.38421878212637,35792000
2022-06-29,111.29803466796875,112.75176440222242,110.47202664013756,111.14907666812196,24716000
2022-06-30,108.56942749023438,110.48747750871016,106.36442331108015,109.60268444233083,43170000
2022-07-01,108.3447494506836,108.85539528945286,106.34499484863044,107.5431508797106,35476000
2022-07-05,112.85389709472656,112.96748374812529,105.34959893859148,106.71365742557859,39342000
2022-07-06,114.15815734863281,115.17198389923227,111.07333962592455,112.89274801312499,37432000
2022-07-07,118.35395812988281,118.75899163325042,114.41873011949815,114.66433788700071,40936000
2022-07-08,118.92240142822266,119.25270126914829,116.47925446446547,116.82649880125815,38238000
2022-07-11,115.25868225097656,117.57179981633301,114.91393131202979,117.57179981633301,31196000
2022-07-12,113.60865783691406,116.55148863167602,113.27935385392607,115.79522746582323,29960000
2022-07-13,110.95128631591797,113.78351785670672,110.79983492132274,111.29752717671349,43722000
2022-07-14,109.96885681152344,110.69173833815985,107.98156166532056,109.81242620090937,37004000
2022-07-15,111.37376403808594,112.73184754783156,110.49943867439903,111.59596575421486,46770000
2022-07-18,108.63618469238281,113.26939050950665,107.97857255160505,112.23314605564603,43164600
2022-07-19,113.39891815185547,113.6081587238871,109.16426906580077,110.44961052414138,36530900
2022-07-20,113.48859405517578,114.98317604641558,112.07372492790968,112.76122747463076,35600400
2022-07-21,113.927001953125,114.13625012583103,110.70867292263873,113.86722110483029,32676200
2022-07-22,107.51026916503906,111.93422681638599,106.11532441295205,110.59907051490777,48901200
2022-07-25,107.12167358398438,109.47314981890939,105.91604504349233,108.01842428405527,34690900
2022-07-26,104.64067077636719,106.81279705248566,103.6941051595597,106.21496573651054,47991000
2022-07-27,112.65162658691406,113.49856248146169,107.61987167031889,108.86535668955095,59858500
2022-07-28,113.80744171142578,113.92700340954364,111.05740862715433,111.96412538101411,32816600
2022-07-29,115.89985656738281,116.28844729503248,112.65162942682441,112.67156144466348,37223400
2022-08-01,114.44512176513672,116.29840398003972,113.92699576858487,114.88353490039799,26034300
2022-08-02,114.71414947509766,115.92974407016645,113.30924632635427,113.58823375436927,20236000
2022-08-03,117.65349578857422,118.19154621587455,115.0628885326311,115.29205351350673,28499000
2022-08-04,117.76310729980469,118.35097260660126,116.46779978045569,117.05567268908989,21602900
2022-08-05,117.04570770263672,117.68339545876364,115.58101602465099,115.81018862537051,19159500
2022-08-08,116.8763198852539,119.71602427287345,116.45783113194356,117.96237919767223,19138300
2022-08-09,116.20873260498047,116.89624277473496,115.29205744653272,116.71689262618324,19086500
2022-08-10,119.26764678955078,120.48324142934477,117.9823128920244,118.35097160610655,30930400
2022-08-11,118.4107437133789,121.05117337671156,118.13175629569915,120.84193281345173,24293700
2022-08-12,121.24049377441406,121.24049377441406,119.02851116837523,119.82562461982901,19096300
2022-08-15,121.63905334472656,121.85825992909446,120.17436171448418,120.69248014875949,19494800
2022-08-16,121.26041412353516,121.98778069373306,120.20424529733806,121.08106398306423,19041200
2022-08-17,119.1181869506836,120.85189992048215,118.94879521540628,119.68612779950573,22847000
2022-08-18,119.7359390258789,120.383592718608,118.29117952826827,118.99861406585835,17987700
2022-08-19,116.78663635253906,118.7196315015644,116.33826479410028,118.62995262877435,21809500
2022-08-22,113.82736206054688,115.21234076107284,113.43877135187194,114.7838936205034,21456600
2022-08-23,113.44873809814453,114.59458581659291,113.02029095478859,113.07011339544002,15870400
2022-08-24,113.27935791015625,114.36541721729988,112.46232002712793,113.09004175128858,17734600
2022-08-25,116.2286605834961,116.2984074387404,113.6978341760305,113.82736187810217,16956800
2022-08-26,109.94145202636719,114.70419321459043,109.7919999027321,114.30563648060958,37245700
2022-08-29,109.02477264404297,110.54924506087626,108.40701695200379,109.59271349740904,21191200
2022-08-30,108.54651641845703,110.10087934127526,107.41063465149946,109.77206946088293,27513300
2022-08-31,107.82911682128906,110.44961467639557,107.73943794313993,110.2503401055893,28627000
2022-09-01,109.3436279296875,110.05106256823535,106.97222698912553,107.88890221638431,28360900
2022-09-02,107.46044158935547,110.34000222911857,106.87257633295454,110.19054251249287,24160700
2022-09-06,106.42420196533203,107.6397965658172,105.39792352120229,106.91243756837103,25068300
2022-09-07,109.0546646118164,109.58275664245654,106.51387974839608,106.67329787697939,23167000
2022-09-08,107.98853302001953,109.20412764490506,106.77294599697146,107.64976473535961,24238300
2022-09-09,110.25033569335938,110.58910397053998,108.6262183591191,108.67604080074555,23197700
2022-09-12,110.4595718383789,111.21682883009889,109.53293071485643,110.58909953884488,22966800
2022-09-13,103.94319915771484,107.90882686849261,103.71402656562675,107.41063285266732,38172900
2022-09-14,104.62074279785156,104.89973022901853,103.28558649102759,104.1922956423202,26395100
2022-09-15,102.53829193115234,104.88976059916816,101.98030948624408,103.65424161729467,34188300
2022-09-16,102.4286880493164,102.75749030745364,100.57540578634492,101.7013214743888,42797200
2022-09-19,102.69770812988281,102.95677113152055,101.18320175489274,101.38247630886826,23036800
2022-09-20,100.7746810913086,102.00024166857025,100.15691779845123,101.7112882381291,26517100
2022-09-21,98.92140197753906,102.50839734977633,98.91143596876736,101.30276875087134,31487300
2022-09-22,99.77828979492188,100.8743150315285,98.4331675680939,98.46305799062655,34298600
2022-09-23,98.38334655761719,99.30002927233596,97.11793717373003,99.27013124753239,31625400
2022-09-26,97.8154067993164,99.51922934382027,97.44674810952839,97.74565994434269,27072700
2022-09-27,97.14783477783203,99.63880490034055,96.52011304362141,99.0708640164821,30072800
2022-09-28,99.68862915039062,100.33627531251146,96.75924580063729,97.29729626907184,32466300
2022-09-29,97.06812286376953,98.28371751179849,95.61339721014333,98.28371751179849,31047200
2022-09-30,95.30451202392578,98.54277296628402,95.21483315256677,96.69945671946289,32941500
2022-10-03,98.2837142944336,98.93136803181929,96.17136894226655,96.41050754187312,27982000
2022-10-04,101.27288055419922,101.47215512299265,100.01742948565563,100.07721793776368,28850800
2022-10-05,101.06363677978516,101.56183078784841,98.44313903403386,99.46941747435021,22176900
2022-10-06,101.05367279052734,102.55822085345912,100.22666889617487,100.31634777237375,22324000
2022-10-07,98.32357025146484,100.16688657060563,97.94494554001106,99.48934241201019,27502800
2022-10-10,97.50653076171875,98.74204975920503,96.6596024779728,98.64241247908855,18225100
2022-10-11,96.8289794921875,98.89150220642435,95.96211925507706,97.07807647507522,26507100
2022-10-12,97.20761108398438,98.39331523945789,96.39057322606945,96.94855567667666,21876400
2022-10-13,98.70219421386719,99.41959480009298,94.03909800523675,94.80632103288717,34574500
2022-10-14,96.21121978759766,100.32630696190093,96.02191124286752,99.62883082298053,25410700
2022-10-17,99.60891723632812,100.56544887766599,98.47303543712455,98.5029258631292,28419200
2022-10-18,100.40602111816406,103.09627343207029,99.60891523399145,102.7574975398728,24060700
2022-10-19,99.2701416015625,100.65512042360851,98.56270697749738,99.64877393686338,23811100
2022-10-20,99.60891723632812,101.9504276960254,99.03101032744553,99.63880766233278,25323200
2022-10-21,100.76471710205078,100.94406724861382,97.36703792784301,97.49656563297961,32458700
2022-10-24,102.14969635009766,102.37886893924696,99.61887747177592,101.43230336205211,27176400
2022-10-25,104.10262298583984,104.44139126151721,102.34897795372457,102.5283281002118,40611400
2022-10-26,94.58711242675781,97.9549011045563,94.3479814370857,96.08169441542343,88114100
2022-10-27,91.88690948486328,95.08531429311671,91.46842831784046,94.17859749606285,60710900
2022-10-28,95.94220733642578,96.20127036088272,91.79722935246538,91.93672307290274,43697300
2022-10-31,94.16863250732422,95.68313893053819,93.6405480808209,95.07534163917173,31675000
2022-11-01,90.14322662353516,95.68314165822098,90.0435893405344,95.10523477424425,47161400
2022-11-02,86.65586853027344,90.8506612410477,86.56618965426108,90.61153024141045,57038300
2022-11-03,83.128662109375,86.20749778661497,83.03898322459035,86.008223201064,61288000
2022-11-04,86.26727294921875,86.32705379530367,83.40763671604424,85.09153483124786,51124900
2022-11-07,88.17037200927734,88.57889473824162,86.53629629709458,86.96474344125453,34078900
2022-11-08,88.57889556884766,89.99376471795951,87.27362210709543,88.57889556884766,30429000
2022-11-09,87.00460052490234,89.11694583780549,86.96474409237543,88.1305162368981,31769100
2022-11-10,93.6006851196289,94.0490566499946,91.27909940482398,91.91678707557534,51620100
2022-11-11,96.06177520751953,96.57989364686715,93.58076349852587,94.34798655132452,33090500
2022-11-14,95.35432434082031,96.44039116572839,94.16862784252442,94.7465270795621,30179500
2022-11-15,98.08443450927734,99.77829102289418,96.36067997092304,97.90508437003723,41640800
2022-11-16,98.49295806884766,99.28010554733504,97.28732943020373,97.54639245394533,29105200
2022-11-17,98.00472259521484,98.92139771493929,96.44039376631052,96.61974390728591,26052600
2022-11-18,97.07808685302734,98.54277848528112,96.02191796526337,98.41324317515632,28342300
2022-11-21,95.25469207763672,98.04458154174411,95.01556108414778,96.9385902443316,21647400
2022-11-22,96.699462890625,96.86884703397877,93.71029875307045,95.60342995871832,23438500
2022-11-23,98.10436248779297,98.40328193133108,96.73930817833025,96.73930817833025,18868100
2022-11-25,97.10797882080078,98.28371702847541,97.04819797015486,97.8851602865482,9701400
2022-11-28,95.70307922363281,97.22755178724331,95.2646660308107,96.6895013056447,26237500
2022-11-29,94.84617614746094,95.77281729148433,93.77007528307819,95.3842265796523,20061700
2022-11-30,100.62522888183594,100.67505132598242,94.07895957765118,94.47751632530994,43647500
2022-12-01,100.62522888183594,101.88067997631784,99.88790383986174,100.65511930758876,28687100
2022-12-02,100.07721710205078,100.40601937763044,98.542778609275,98.69223833554074,21480700
2022-12-05,99.12068176269531,101.01381288462309,98.64241217702863,99.04096889811133,24405100
2022-12-06,96.62970733642578,99.41958905266468,96.07172491170854,98.94132709072056,24910700
2022-12-07,94.59707641601562,96.5300639108475,94.37786984606305,96.06176794993793,31045400
2022-12-08,93.37152099609375,95.23476934121265,93.1124579808419,95.03548717492762,32213300
2022-12-09,92.49470520019531,93.91954042646346,92.41499233115599,93.4313048049758,28225400
2022-12-12,92.97296142578125,93.2220584246516,91.27910487419773,92.37513014885984,29420000
2022-12-13,95.28458404541016,99.17049886129242,94.68675275108303,97.40689540275183,40593700
2022-12-14,94.72660827636719,96.52010974399589,93.26191667810996,94.8561359816481,28733600
2022-12-15,90.53181457519531,93.30177200768405,89.6848862928774,92.79361199755841,40107000
2022-12-16,89.9339828491211,91.00011770315805,89.19665025710515,90.43217684823813,58011800
2022-12-19,88.12055969238281,90.23289744808845,87.8913871009693,89.93398560057557,29493000
2022-12-20,88.6984634399414,88.85788918144947,87.12417605265708,87.79175424108709,23453800
2022-12-21,89.25643920898438,89.89412692329897,88.00098819562373,88.75824520706126,24745600
2022-12-22,87.44300842285156,88.22018980580087,86.00820734550712,87.84156512231799,27658300
2022-12-23,88.90769958496094,89.22654342295682,86.75549797711113,86.79535440709022,23003000
2022-12-27,87.07434844970703,88.61875292126555,86.69572373881171,88.47925920662847,20097300
2022-12-28,85.70929718017578,87.72200530910052,85.62959191314083,86.66583640297101,19523200
2022-12-29,88.1305160522461,88.52907277484294,86.29716577087261,86.30713177944276,23333500
2022-12-30,87.91131591796875,87.9810627733662,86.25730820163317,86.66583092741621,23986300
2023-01-03,88.79810333251953,90.72113252068196,88.20026443734325,89.26639931771285,28131200
2023-01-04,87.7618637084961,90.32258076411857,86.95478419630723,90.02366130007265,34854800
2023-01-05,85.88864135742188,87.253695634982,85.58972952270685,87.15405835674365,27194400
2023-01-06,87.02452087402344,87.37326274187966,84.55348298751184,86.47651205651783,41381500
2023-01-09,87.70206451416016,89.72473844973383,87.54264639420649,88.04084037204656,29003900
2023-01-10,88.10063171386719,88.34972873246679,85.51999025005739,85.66944998158469,30467800
2023-01-11,91.1894302368164,91.26914310459799,88.68850172532865,88.8578858679864,26862000
2023-01-12,90.80083465576172,91.5381672405778,89.42582196828673,91.14957653320798,30258100
2023-01-13,91.78726959228516,91.85701645147581,89.80445190616697,90.52185251603511,26329200
2023-01-17,90.96025848388672,91.9167900206618,89.72473953244852,91.72747387421029,32602400
2023-01-18,90.79087829589844,92.46481045839508,90.31260870582629,91.80719072227554,29116700
2023-01-19,92.71391296386719,93.27188785053708,90.30264805682003,90.39232693608494,37000400
2023-01-20,97.66594696044922,97.94494198183678,94.67678300497307,94.75649586822666,63191100
2023-01-23,99.4295654296875,99.67866244471271,97.14783585983596,97.59620744614631,40005100
2023-01-24,97.34710693359375,99.25021170889295,96.84891292144263,97.74566366368212,33078500
2023-01-25,94.87606811523438,95.81267528301453,93.42134252385841,95.2248024005236,42330000
2023-01-26,97.16775512695312,97.21757756805295,95.03548539948105,96.1514427043169,30114000
2023-01-27,99.0110855102539,99.95765113848242,96.95852091146214,96.95852091146214,33879800
2023-01-30,96.58985137939453,97.93497360648114,96.05180096819252,97.12790179059655,27226200
2023-01-31,98.48298645019531,98.52284288248825,96.47028603134386,96.52010847216931,29870700
2023-02-01,100.06725311279297,100.82451016647553,97.22754866378031,98.35346443427653,35531100
2023-02-02,107.35084533691406,107.46044862949765,105.22854154766723,105.4178577079184,69883800
2023-02-03,104.40153503417969,107.42058950445697,102.20948444110049,102.55821872611254,65309300
2023-02-06,102.52832794189453,103.98305352700574,101.51200791275724,102.03013393595903,31999600
2023-02-07,107.25120544433594,107.7892558852478,102.74753495639422,102.84717223763629,49010200
2023-02-08,99.0110855102539,102.7674651991219,97.68588754926381,101.68140584887735,94743500
2023-02-09,94.66682434082031,99.66868866789683,93.29180405986752,99.63879824471734,119455000
2023-02-10,94.2284164428711,96.4005426696298,93.90957257480731,95.10523517958713,54980700
2023-02-13,94.26827239990234,94.85613769042568,93.50104935754783,94.39780010751662,50076100
2023-02-14,94.33802032470703,94.50740446777245,91.92676308229196,94.08892331366818,54726100
2023-02-15,96.58985137939453,96.76920151646188,93.8099280557692,94.1486963136537,50169000
2023-02-16,95.1650161743164,97.32717622276208,94.39779318819902,95.02552246808358,42462600
2023-02-17,94.00920867919922,95.2148372777522,92.87332693835303,94.50740269191552,34284100
2023-02-21,91.45845794677734,92.76372383007642,91.38871108893322,92.66408654770441,33629300
2023-02-22,91.31896209716797,91.7772996668387,90.28271766067176,91.36877693627122,30884000
2023-02-23,90.56170654296875,91.6079170048575,89.43579081686464,91.58798498742568,41206400
2023-02-24,88.80805969238281,89.5653167008038,88.26005085355271,89.11694514159397,36585100
2023-02-27,89.54539489746094,89.8343483380739,89.01730285657956,89.54539489746094,27502300
2023-02-28,89.73470306396484,90.90048283015722,88.99737805426645,89.00734406302703,30142000
2023-03-01,90.03362274169922,90.70120089545082,89.34611257037564,89.6549980280425,31111200
2023-03-02,91.6677017211914,91.94668916230971,89.266402842439,89.33615730455621,32204400
2023-03-03,93.31173706054688,93.39144992442412,92.11606690789932,92.14596493323113,35160100
2023-03-06,94.78638458251953,95.62335442791783,93.66046891625142,93.68039333078706,32639300
2023-03-07,93.5209732055664,95.32443295496596,93.1921633589953,94.6369304415789,27835500
2023-03-08,93.9095687866211,95.61339135052926,93.66047178718708,93.78004108357678,34103300
2023-03-09,91.98654174804688,95.18494638161611,91.56806060387983,93.71029636831206,28813500
2023-03-10,90.30264282226562,92.45484457781508,90.07347783645488,91.8370812734991,35941000
2023-03-13,90.78091430664062,92.23563992279024,89.0970160980626,89.76459425581886,37335600
2023-03-14,93.63058471679688,94.01917544168379,92.10611224195785,92.22567394079233,36050200
2023-03-15,95.76285552978516,96.57989342190085,92.30538780034908,92.88329469038732,50622100
2023-03-16,99.9576416015625,100.82450187867342,95.15505185394973,95.85252039748471,65492000
2023-03-17,101.2529525756836,102.46853956549562,99.73843853952351,99.8978642704192,61028500
2023-03-20,100.85440063476562,101.38248509019449,99.50927827432959,99.75837528929321,32960400
2023-03-21,104.54103088378906,104.72038103429298,100.85439819234283,100.88428861712059,42110300
2023-03-22,102.99662780761719,106.20499070453981,102.95677137635991,103.89337090447653,43427400
2023-03-23,105.21857452392578,105.91605070653395,104.08269277704915,104.68052407511516,40797800
2023-03-24,105.05915832519531,105.10897316654567,103.46493136523353,104.61077914201698,30393300
2023-03-27,102.08991241455078,104.38160782939818,101.56182799681008,104.2421141191209,31120900
2023-03-28,100.66508483886719,102.07995406459273,99.37974332473478,102.06999565728084,32057900
2023-03-29,101.0237808227539,102.11980612528802,100.28645581586184,101.91056555313638,28779600
2023-03-30,100.52558898925781,100.79461801773391,99.41959765405045,100.54552100713474,33086200
2023-03-31,103.35533142089844,103.51474954923273,100.67504524662844,100.93410825723853,36863400
2023-04-03,103.9830551147461,104.15243925490958,101.56183190485585,102.0201694850945,25035400
2023-04-04,104.34175872802734,105.1986530666947,103.66421454400752,103.95316799326396,24420100
2023-04-05,104.0926513671875,105.71676100485338,103.28557955241027,105.39791716181968,28290500
2023-04-06,108.02838897705078,108.77568000362447,103.95316556101758,104.87980673804246,48711500
2023-04-10,106.0555419921875,107.20138211978893,104.74031012584882,106.59359242866749,27067400
2023-04-11,104.96947479248047,106.34449510437418,104.30189665365981,106.16514495942444,26311800
2023-04-12,104.26204681396484,106.3644262453215,103.96312735286821,106.19504209822432,24370300
2023-04-13,107.04196166992188,107.10174251651071,105.45770081878455,105.45770081878455,24843600
2023-04-14,108.47676849365234,108.54651535227738,106.4540943898514,106.50391683251391,26578000
2023-04-17,105.58724212646484,105.77655828721112,104.14247490310183,104.28197622280368,37571200
2023-04-18,104.12255096435547,106.15518349348778,103.69410379985447,106.10536105037748,26596400
2023-04-19,103.80370330810547,104.60081675777899,102.69771200755615,103.20587202176895,20905700
2023-04-20,104.90969848632812,105.86623010018933,103.4948292826066,103.53468571674718,27820800
2023-04-21,105.02926635742188,105.61713164884955,104.40153703055937,105.0890472068993,25800100
2023-04-24,105.58724212646484,106.24485428184863,104.32182505490422,105.10897252104597,23542800
2023-04-25,103.47489166259766,106.30463751867882,103.46492565414268,105.44774323564162,46664100
2023-04-26,103.33539581298828,105.96585945471647,102.25929497723486,104.54102434862729,53347600
2023-04-27,107.20137786865234,107.97856686952834,103.16601115783318,104.07272025609981,50089200
2023-04-28,106.9522933959961,106.96225940536077,104.7104202047256,106.65338153159604,36139800
2023-05-01,106.81279754638672,107.59994503009816,106.4341728182805,106.45409723477549,26681700
2023-05-02,104.93958282470703,106.81278950963804,103.33539755232405,106.75300866281339,30997200
2023-05-03,105.02926635742188,107.1017476916255,104.58088718082902,105.1488280563767,21795400
2023-05-04,104.31185913085938,105.2185682316383,103.59445857534725,105.10896494666635,23419500
2023-05-05,105.18868255615234,105.49756040855702,103.73395696485923,104.44139154407344,26625100
2023-05-08,107.38072967529297,107.57004582481335,104.78016403112034,104.80008844598915,26511400
2023-05-09,106.96224975585938,109.7521391829327,106.80283162959533,107.99849418300555,36360100
2023-05-10,111.34636688232422,112.53207111884933,107.54016475695272,107.58002119199466,63153400
2023-05-11,116.1489486694336,117.49407094690639,113.99675454584455,114.98317653574632,78900000
2023-05-12,117.08556365966797,117.60368210871694,115.69061884814552,116.25855974118508,41073800
2023-05-15,116.08917236328125,118.05205801320747,115.59097834459287,115.69061562796306,36266800
2023-05-16,119.07833099365234,120.31384997460805,116.00945415536636,116.06923500226898,45035600
2023-05-17,120.40352630615234,121.2305301983083,118.4605726817738,119.17797328210969,33323600
2023-05-18,122.38633728027344,122.86459925314621,120.39356132235058,120.51312301465028,35234200
2023-05-19,122.31659698486328,125.51500165661868,121.70879967695764,123.10374444267285,41330300
2023-05-22,124.59832000732422,125.97333268380879,122.2966586030265,122.4959407602368,35253000
2023-05-23,122.11731719970703,124.1798401629218,121.76858290193401,123.7115441641052,34046300
2023-05-24,120.46331024169922,121.46966424621482,119.42706581359634,120.68251681712213,34182600
2023-05-25,123.03399658203125,124.86734689781153,121.51948252810746,124.07023343765825,42317000
2023-05-26,124.159912109375,124.80756584445876,122.00771033158968,122.72511092418479,35635900
