Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2022-06-02,210.89154052734375,211.08767009682538,206.99830797003935,207.79264245286245,5337200
2022-06-03,208.53794860839844,210.0677952205652,207.18464405370932,208.83215045549693,4352500
2022-06-06,208.82235717773438,213.37263236671046,207.988787739787,211.28381563275093,3965100
2022-06-07,210.35218811035156,210.81310086181747,206.64528361487578,207.0375427820379,4493300
2022-06-08,209.37149047851562,211.40146948916257,208.71444825252053,209.62645739848034,3646300
2022-06-09,202.12440490722656,209.57744797362514,202.03614884887855,208.47909549163106,5138600
2022-06-10,195.65200805664062,199.4864027690033,195.32838757302616,197.75062561642585,5162500
2022-06-13,188.54220581054688,192.10201620929413,187.38503100409397,189.25810035731044,7119200
2022-06-14,189.7778778076172,190.58201355875758,188.04210038346457,188.99334453947782,6441200
2022-06-15,192.36680603027344,194.98517374172297,188.51279369374657,192.19027895652275,6490000
2022-06-16,185.39430236816406,188.15976363880452,183.90369074615646,187.70866713770488,9887200
2022-06-17,186.3357391357422,187.61060380881756,182.31503050678418,183.315295820544,15089300
2022-06-21,190.63104248046875,192.9257898578707,189.98380143646503,191.92552456847616,6241600
2022-06-22,190.07208251953125,192.5923782860966,187.33602476315366,187.5517717892382,5138500
2022-06-23,192.83750915527344,193.6416597369569,189.70919280605966,192.34717781436154,4752800
2022-06-24,201.5360107421875,201.66350169717444,193.6907081825406,193.90645520002906,7754800
2022-06-27,199.62371826171875,203.08545676748648,198.6920915893869,201.77137219961938,6121200
2022-06-28,194.28892517089844,202.79127055245206,193.68091897314787,200.0552276988464,4354200
2022-06-29,195.64222717285156,196.76018215814736,193.50438946703528,193.50438946703528,4324600
2022-06-30,193.0827178955078,195.00482376467374,189.12084636122847,191.59210609679107,7045200
2022-07-01,195.32839965820312,195.9364207394576,190.94485092569295,192.9846162807029,4131800
2022-07-05,196.66212463378906,196.69155828640916,190.3858882746402,192.43547007401702,4110200
2022-07-06,197.23089599609375,198.5940166788217,194.82827514773928,196.13255845712638,4111200
2022-07-07,198.87840270996094,199.49621004854194,196.17176402459904,198.62342082584678,4650700
2022-07-08,199.63352966308594,200.15327974031442,196.58366781329974,198.4077011859006,3621800
2022-07-11,201.09471130371094,202.74223258827462,198.09388553095317,198.09388553095317,5353600
2022-07-12,200.85934448242188,204.09551947115952,198.83916671985634,199.3196968371799,6779500
2022-07-13,200.20230102539062,201.59485534436615,195.64222507308747,196.5542342780575,7597300
2022-07-14,201.9282684326172,202.09497930280963,194.1516051214341,196.1325480465475,5605500
2022-07-15,205.97842407226562,207.61614424470747,203.1737276458883,205.32138174041478,7245700
2022-07-18,203.20314025878906,208.79291508538682,202.64415529426608,207.41017698088658,4648900
2022-07-19,209.52842712402344,209.96972241167543,203.87979955814995,204.19361885124403,4927100
2022-07-20,209.2440185546875,209.98933186555317,207.12579826183875,207.90051529611935,4460300
2022-07-21,212.00950622558594,212.70576847691873,208.61640614389734,209.02828274969866,4801300
2022-07-22,209.56764221191406,213.85314892231807,208.0181931564476,213.71584176196615,5071500
2022-07-25,210.12661743164062,210.64636750638718,207.52785209418153,210.43062049833466,4357200
2022-07-26,208.38104248046875,210.9895941400322,207.65534662597943,209.7147444788352,6141000
2022-07-27,206.40005493164062,212.65668699625385,197.30930860220946,206.6942566991293,17432200
2022-07-28,207.26309204101562,208.60659530985538,203.89941080271907,206.56681485797208,7477100
2022-07-29,208.0083770751953,210.01873871098954,205.77246719612182,207.90050357384854,6059700
2022-08-01,207.27288818359375,209.85203611330286,203.54636658362298,204.41915586939777,8028400
2022-08-02,202.271484375,204.801595952407,199.98653847412012,203.7817133220933,9939400
2022-08-03,204.44857788085938,206.26281005989773,202.8795263673787,203.9680626820563,9520100
2022-08-04,209.34210205078125,210.72484027553116,204.5172425722443,206.45895084640154,6789700
2022-08-05,211.69569396972656,211.77414879683107,206.4295390215601,206.63548481317545,5553700
2022-08-08,209.19500732421875,212.44099897872283,207.9495613090428,211.06806200405703,4063400
2022-08-09,206.1941375732422,209.3224540359391,205.69400497431022,207.90049608845658,4596800
2022-08-10,207.9985809326172,210.68558736410728,207.22384895930364,210.67578612328137,5746400
2022-08-11,207.36492919921875,209.74233465976653,206.88354795269726,209.53602412833453,6639600
2022-08-12,207.61053466796875,209.46726953953106,206.4021872093914,209.2511404018694,6443700
2022-08-15,212.6109619140625,212.9253370438903,206.66744015405808,206.66744015405808,5290600
2022-08-16,213.3182830810547,213.78001216702782,208.3964656846846,210.77387130276404,6564400
2022-08-17,210.74440002441406,212.37517222811448,209.00554825762657,211.21594771040992,4902500
2022-08-18,211.46156311035156,212.19836298181622,208.69118839833328,210.10584654998246,4516400
2022-08-19,209.07431030273438,211.44188217530822,208.6518706389295,210.34159931368953,4178800
2022-08-22,204.9384002685547,207.53193485482353,204.53561279733518,206.24499365723747,5139500
2022-08-23,203.16024780273438,205.61624689370015,202.894995703646,204.33912436835217,3525500
2022-08-24,203.0325469970703,204.68298631072562,202.05996588418967,202.9932576042302,4230800
2022-08-25,206.1271209716797,206.21553335076575,202.8655466343543,203.73988180474302,4495000
2022-08-26,199.31906127929688,206.55934178996733,199.1324029502723,206.07797556272376,5060200
2022-08-29,198.76893615722656,200.37025248973103,197.08902604868564,197.70794266607913,4476200
2022-08-30,197.83566284179688,200.8123328307606,196.68625695409875,200.33095156556178,3918200
2022-08-31,195.212646484375,199.59414065088262,195.14387131164952,197.46233514983385,6559000
2022-09-01,196.607666015625,196.9023739473182,193.1987376968889,195.22247877574495,5608300
2022-09-02,194.2793731689453,198.91630128376258,193.38540077058963,198.877011888654,4508100
2022-09-06,195.14389038085938,196.5192440674727,192.94330949204715,194.41690915208895,4547800
2022-09-07,196.89254760742188,197.5998765961448,193.74887154100324,195.21265250187736,4098300
2022-09-08,197.17745971679688,197.57041361930683,193.4934606674017,193.92570396407044,4377600
2022-09-09,201.58840942382812,202.76728603058854,197.80617968587893,198.51350864798104,4885600
2022-09-12,202.99327087402344,203.54341235112827,201.3428314524779,202.8655541060416,3812300
2022-09-13,196.15574645996094,199.88886832104788,195.36982370127475,198.4938625447391,5217900
2022-09-14,195.9003143310547,197.34444299017017,194.57406883097596,196.47992651662383,4632800
2022-09-15,191.93142700195312,196.78448397932326,191.10621484124718,194.60355541872187,6099300
2022-09-16,189.89785766601562,190.40870968752887,184.90726558413957,186.87206490817442,9398200
2022-09-19,189.7308349609375,190.57569919613454,187.35342978520347,188.21793121896172,8133600
2022-09-20,188.68951416015625,189.63260946056317,186.9408289347856,187.73658526918018,5292500
2022-09-21,183.72837829589844,189.6915361024058,183.70872610653754,189.1413947221276,6705900
2022-09-22,182.52003479003906,183.9150555640225,181.40993331556672,183.0701912172163,6604700
2022-09-23,180.7222442626953,181.3313272422601,179.0226820935406,180.240863042899,10755800
2022-09-26,177.41156005859375,181.25274652294107,176.73370186015245,179.81843635041878,9914600
2022-09-27,174.7394256591797,181.59658619399707,173.9043949283067,179.29775955845219,9799600
2022-09-28,176.0263671875,176.93018808306638,171.75293758042537,174.14016160372347,9751000
2022-09-29,176.8909149169922,179.0325543888408,175.58432131526797,175.68256729654098,9105200
2022-09-30,174.52333068847656,179.70058219408773,174.47422268722465,176.8909179698352,9472300
2022-10-03,178.45291137695312,180.13282157137698,175.01451219828172,176.18357031746694,8842300
2022-10-04,182.38250732421875,182.93266377520644,179.84792916433477,181.79307646922058,7081400
2022-10-05,184.36695861816406,185.4967273207243,179.15041836293108,180.11316591719128,6119900
2022-10-06,182.32357788085938,184.74028801897813,181.98956554175814,183.36491928525237,5163000
2022-10-07,180.5945281982422,181.36079872067725,178.7279598821286,180.22121153697367,5610300
2022-10-10,178.9735870361328,181.5278324932076,177.71611650071387,180.8892786240545,4743800
2022-10-11,175.98707580566406,178.44307497398594,175.05379911974762,177.19542319921425,6294500
2022-10-12,175.1029052734375,177.41153527565876,175.08325308471532,175.93793591628133,4884300
2022-10-13,181.40994262695312,182.1074380595159,171.5270034753265,171.91995738182123,8426400
2022-10-14,179.40582275390625,183.83645485479363,178.86551492814573,183.50242757476306,6449400
2022-10-17,181.9895477294922,185.25112198802483,179.63179440277298,182.7263475178707,13952100
2022-10-18,183.87574768066406,186.8425989336962,182.47092332307759,186.15492215060388,5209200
2022-10-19,183.129150390625,184.3374979478549,181.50818172582262,182.22534437308275,4927000
2022-10-20,183.92486572265625,187.61868305135334,183.1487615959758,183.17824737681522,5706700
2022-10-21,187.0194091796875,187.5892027529878,181.79305104323421,182.52985075160433,7582500
2022-10-24,187.35345458984375,189.7308600803341,185.7717904630437,188.04113138622859,7299200
2022-10-25,190.95884704589844,191.7938777467486,187.36326076159142,187.51061471167412,11907200
2022-10-26,199.7513427734375,202.73783141485214,193.04155068858915,193.12014446734094,15450000
2022-10-27,200.69442749023438,202.6887126660147,198.04195130656794,199.74151357522314,7946700
2022-10-28,205.65554809570312,207.7971872209537,199.73167914726244,201.39193702655223,8455600
2022-10-31,203.51393127441406,205.93062621105344,202.57082093972025,205.24294939941745,8674100
2022-11-01,203.2879638671875,206.27446736648594,201.71613333249928,205.23312607707538,5919500
2022-11-02,197.41322326660156,203.35674464683783,197.0497401624157,202.13856358193908,6985600
2022-11-03,191.32232666015625,195.350171112251,190.7623516794997,194.79019613159443,8236200
2022-11-04,193.5131072998047,197.904435579904,191.90197223662994,193.53275949295704,9680100
2022-11-07,196.5782012939453,196.9122136203342,193.69976215358437,194.82953089081406,7821300
2022-11-08,198.22862243652344,200.527434277998,196.22453352118862,198.11073926215985,6943700
2022-11-09,190.94261169433594,198.228627927174,190.35186336652927,197.60832791042768,7320200
2022-11-10,202.40330505371094,202.59036557961204,196.93879699946805,199.96149738567576,8048900
2022-11-11,201.84207153320312,203.25003584518848,199.03596843166233,202.8266670040968,9601000
2022-11-14,203.67344665527344,205.94786009013694,200.0796787205629,200.36520483445292,5796100
2022-11-15,206.75523376464844,210.43761166339505,204.3134258794924,206.75523376464844,7316100
2022-11-16,206.90292358398438,207.64137030111914,205.01250179096778,205.36695681614196,6125300
2022-11-17,207.7398223876953,208.0253484893419,204.12635848926166,204.75649904602895,5385600
2022-11-18,207.55274963378906,210.8708319046559,206.50908073100817,209.88623633241187,8028500
2022-11-21,203.1417694091797,207.30660454964786,202.71838549299295,207.06045565206426,10450900
2022-11-22,207.08998107910156,207.23766440014236,202.18669951198373,204.3429511178576,5273100
2022-11-23,208.46839904785156,209.55146009716012,206.68628361340873,206.76505305551618,3807300
2022-11-25,210.49668884277344,210.70346053130908,208.1336653883656,208.44874319494625,1993500
2022-11-28,208.0056610107422,211.16621949662846,207.40505709389873,208.99025661056842,10229400
2022-11-29,205.8395538330078,206.9127594318366,204.15590376947574,206.12509497044013,8986900
2022-11-30,213.6572265625,213.6572265625,204.80570748208032,205.01247915048754,13918100
2022-12-01,213.6572265625,215.2818031512922,211.98341719325512,213.6572265625,11261500
2022-12-02,214.3070831298828,215.11444371416675,210.93976796143323,212.40680579864937,5132800
2022-12-05,210.3883819580078,213.56863658367723,209.7680969421349,212.32803650445805,9006300
2022-12-06,205.85922241210938,208.86224159658772,204.4414025332911,208.73423937805327,5986000
2022-12-07,204.6088104248047,205.80017771819288,201.970101412818,205.5835654830314,7923800
2022-12-08,205.8789520263672,207.06046377637944,204.54974191776773,206.28262481620328,4896500
2022-12-09,205.48507690429688,207.2770479174839,204.32326143100988,204.7072530733021,4928400
2022-12-12,211.2843780517578,211.51084586955344,206.24325310453685,206.7650875999138,5941700
2022-12-13,209.7582244873047,216.59131984931855,209.34469616876234,216.15809541358786,14585000
2022-12-14,210.03395080566406,212.94834550993653,208.36998175703994,209.5711896492868,7001700
2022-12-15,204.70726013183594,208.5570322576479,203.63405461044144,206.3712289803894,10831800
2022-12-16,203.70297241210938,205.18970628168194,202.13746909581474,204.29373575065696,12472900
2022-12-19,201.6648712158203,204.27404345850698,200.8082628565109,203.44698678804056,4893600
2022-12-20,202.19654846191406,203.34852348511427,200.41443286985898,200.7393512133877,5024900
2022-12-21,203.6241912841797,204.7564851141509,202.41314303574006,203.3878979813046,4086900
2022-12-22,201.9011688232422,203.46667220209142,199.01631096248494,202.5805421825977,5690300
2022-12-23,202.6593017578125,203.06298953482292,200.38488846469542,200.9854923449167,3246000
2022-12-27,203.11221313476562,203.69313593798935,201.44825924459968,202.74791758216082,2904900
2022-12-28,201.83224487304688,205.31770646936613,201.64516931690878,203.4961987133997,3139200
2022-12-29,204.85494995117188,205.31771106659008,202.3343877196302,202.77745271718877,3675500
2022-12-30,204.5595703125,204.83525587033296,202.53130584112762,203.13190974006434,4159400
2023-01-03,204.1952667236328,209.0591710541552,202.98421842625623,206.0561516776449,4202800
2023-01-04,209.33486938476562,209.915777178262,206.39092315658073,206.39092315658073,6606200
2023-01-05,207.85797119140625,210.86099068187605,207.2179900809926,210.50653567605443,5246000
2023-01-06,214.3957061767578,214.77969788537862,209.80748676952834,210.70347243088943,6829700
2023-01-09,215.2325897216797,218.7869802000353,214.9864408382028,215.6953508245151,6294500
2023-01-10,217.68421936035156,218.96419653786023,214.81904279870412,215.616577787824,10857000
2023-01-11,218.67868041992188,218.7574348440267,216.3156420559053,217.88114539443458,5408200
2023-01-12,220.1752471923828,220.3623227465248,217.21162006126238,218.67867280671783,4264400
2023-01-13,219.62388610839844,220.3131000047475,216.74886883810228,218.491607208949,4283200
2023-01-17,219.5648193359375,220.94324716980748,218.9445192988277,218.95437487004315,6101100
2023-01-18,216.079345703125,221.52415788490666,216.05964958550726,220.62817232999683,6558000
2023-01-19,217.01470947265625,218.10761113758792,214.14953280733053,214.74029614870716,4853100
2023-01-20,220.85462951660156,220.97277617719934,217.01471280981247,217.73346336800918,5211000
2023-01-23,220.72662353515625,222.71551075593393,219.7124913189583,221.14016688769493,5501500
2023-01-24,220.44107055664062,226.4569492440292,213.2929131325255,218.59988190733839,5274900
2023-01-25,221.43553161621094,221.50446051561562,217.7629944473839,218.20605943699678,4729600
2023-01-26,221.24847412109375,223.5819607825038,220.2244863289975,222.51859577858968,7043400
2023-01-27,227.8748016357422,229.25322942733968,223.74934378439062,224.48779046354701,11382600
2023-01-30,225.5708465576172,226.87050487152302,224.41885654300944,226.65389264858274,5677400
2023-01-31,226.66375732421875,227.2446651164679,224.9308594710871,225.28531448434254,11294200
2023-02-01,227.3430938720703,229.0759915591167,224.2908568506558,225.8366639660488,5792700
2023-02-02,226.0237579345703,230.69074637153435,224.8520867957897,230.35598748152165,7190000
2023-02-03,226.58497619628906,227.30372673310873,224.13332789564913,225.16715621633998,5243600
2023-02-06,225.90560913085938,226.71296968286543,224.5271663238271,225.1770030032679,3402400
2023-02-07,227.75665283203125,228.55417283421963,224.43855556876318,224.50748446956268,4042600
2023-02-08,226.6538848876953,228.28831705073955,226.44712824252744,226.79172765905236,4978600
2023-02-09,226.25929260253906,229.34710258439358,226.0422561113976,229.27805372984608,5238400
2023-02-10,224.13827514648438,226.81176211233128,223.11229669380492,225.87456721693727,4509700
2023-02-13,225.79562377929688,226.73281859291373,223.22079547054875,223.8225757282458,4946700
2023-02-14,226.2987518310547,228.301394453644,224.10866722995937,225.5884533089069,4829400
2023-02-15,225.83506774902344,225.98305537795548,223.74364172793682,224.5229890489315,4407300
2023-02-16,222.78672790527344,225.2826325462589,222.62888044459424,223.02349909629223,3865900
2023-02-17,220.54730224609375,221.74100290523393,218.7518364001317,221.1589423069039,4520200
2023-02-21,217.64691162109375,219.4423924569698,217.02541176134983,217.19311902846556,7276100
2023-02-22,217.0550079345703,218.76169018652936,216.49268204656673,217.43975168046077,4621800
2023-02-23,218.15005493164062,219.0971095331642,215.9796901090627,218.57425302222356,5533800
2023-02-24,216.5913543701172,217.2720583611239,214.5295227547216,215.53576642970688,4414400
2023-02-27,217.3805694580078,218.45587700543078,216.38417058381597,217.7554383419213,4255300
2023-02-28,216.97610473632812,218.78144557726213,216.54203174027896,217.03529377157798,5385400
2023-03-01,215.41738891601562,217.30165343589823,213.51338970054476,216.50257137593812,4792700
2023-03-02,216.1079559326172,216.64068734926025,214.16450235033074,214.95372460077377,5539300
2023-03-03,220.7544708251953,221.00110181528592,216.93661286244304,217.23257306118398,6055400
2023-03-06,223.6943359375,224.35530526707691,220.67557465044376,220.9123307964636,5737600
2023-03-07,220.1625518798828,224.3158244037942,220.0737683356232,223.6943094876549,4386800
2023-03-08,219.19578552246094,219.925803700239,218.19938657773383,218.96888920124582,4194900
2023-03-09,217.0451202392578,221.34636509333006,216.6998459023051,218.41638787341688,5066700
2023-03-10,213.22727966308594,216.16711673250902,212.57617026252768,216.07833319238574,6638900
2023-03-13,211.57980346679688,214.9142594035335,209.63634998270427,211.73765091954263,6810800
2023-03-14,215.7133331298828,216.9070186940563,213.12863011345863,215.0622237022458,7985600
2023-03-15,213.4541778564453,213.98690920826388,210.79056625683415,211.52059938396457,8372200
2023-03-16,214.5196533203125,214.647906264816,205.9467568510297,212.27037967317642,13674600
2023-03-17,214.46044921875,215.71333889880154,211.97440455329848,211.97440455329848,18801200
2023-03-20,215.21022033691406,217.57788714217693,213.91787621079155,214.0757236751083,9817400
2023-03-21,218.958984375,219.51143537012555,215.7330468924826,218.35720417248956,8971400
2023-03-22,217.07473754882812,221.86924486190253,216.9563594840881,219.50159324813126,6700600
2023-03-23,219.59039306640625,222.21455075242372,217.2917901357064,217.46937229913553,6427700
2023-03-24,218.06126403808594,218.34736443533689,215.30886862951232,217.69625496555403,4791500
2023-03-27,218.8208770751953,221.06029067842178,218.4065388185335,219.5903645594474,7210900
2023-03-28,217.36083984375,220.3204119134278,215.7034716570862,219.81729008072088,6418400
2023-03-29,220.29080200195312,220.5374329905238,217.94287017374887,219.29440317410464,4483000
2023-03-30,219.3634796142578,221.21814957132537,218.22898302325436,220.90245466239398,5383900
2023-03-31,222.4217071533203,222.79657603631074,220.28093683144743,220.58677191540184,9509000
2023-04-03,225.91400146484375,226.07184892142087,221.09975941137586,222.19480167999131,6421500
2023-04-04,224.59205627441406,226.9498480199172,223.77323955233066,225.9139948147196,5254700
2023-04-05,225.09518432617188,225.3911445434474,223.49702022731074,223.72391653751848,4813600
2023-04-06,222.94456481933594,223.6745829474088,221.6522057309691,223.11227209343812,4285200
2023-04-10,223.3786163330078,223.4279455423678,221.2970651977312,222.5203452921564,4952200
2023-04-11,225.37139892578125,226.05210287657692,223.1517199835316,223.9409421736304,4513300
2023-04-12,224.7400360107422,228.46909562570153,224.26650869302915,226.83146212937322,4373000
2023-04-13,229.5542755126953,229.7022480937153,225.71669769557172,226.3678071583833,7615500
2023-04-14,230.86634826660156,231.82327774078936,229.11033676932445,229.85022976154215,9781300
2023-04-17,230.33363342285156,230.89595936283553,227.82786893265796,230.86636484527455,4865000
2023-04-18,230.4520263671875,231.172184715883,228.56776180040148,230.5999989548775,4796200
2023-04-19,229.4359130859375,230.90582433479594,228.72561454230492,230.8466352983537,3833900
2023-04-20,231.4385223388672,231.5075711870217,228.38029210368742,229.32736170945196,4925700
2023-04-21,230.8959503173828,232.3954710454331,230.23498102914346,231.8331451274785,6771500
2023-04-24,229.6233367919922,231.98112871385865,228.3901817062218,231.07352837711116,9124100
2023-04-25,226.4960174560547,231.8528500339207,226.3381700200853,229.8798022437834,6076500
2023-04-26,225.075439453125,229.6331904654819,223.66471739076877,228.1040752896719,8400400
2023-04-27,225.923828125,226.5354831661675,223.55617683651354,225.58841361887704,7128200
2023-04-28,229.59371948242188,230.422411058199,224.98665434570654,225.56869987565148,11627900
2023-05-01,229.37667846679688,231.4286500916044,228.39015451562946,229.73182769134357,4571100
2023-05-02,223.92120361328125,229.23856714100685,223.16159100443542,228.8242288853198,5244000
2023-05-03,222.93467712402344,225.588428947529,222.87548809576336,223.92120107012002,4093300
2023-05-04,222.559814453125,223.01360705118566,220.46837339305895,221.81004659920725,5648700
2023-05-05,228.65652465820312,229.20897567312892,224.2270266119082,225.26287979147466,6237000
2023-05-08,229.1004638671875,230.30402434913984,228.13367456392078,228.13367456392078,2938400
2023-05-09,230.11659240722656,230.9354091677168,227.70948639160534,227.96597722315224,4352100
2023-05-10,228.1533966064453,231.64568474271263,225.8153246244232,231.14256295071334,5245000
2023-05-11,228.34120178222656,228.8453195501703,225.63286587526977,228.0842109179376,3818000
2023-05-12,228.70693969726562,230.0413344945737,227.1649643319272,229.31977219310303,3430300
2023-05-15,230.1204071044922,230.14018027304513,227.88652169827756,228.5191273493964,2843200
2023-05-16,227.8074493408203,230.40707055370726,226.97715723261987,229.87330056807212,4289700
2023-05-17,229.96226501464844,231.1879451320762,227.88653467365296,230.04134261085434,4990100
2023-05-18,230.90130615234375,231.4449401268568,228.4598400001318,229.71515727065457,6621900
2023-05-19,230.61463928222656,231.63273880403992,229.26047129510778,231.29667033873451,5399100
2023-05-22,228.6081085205078,231.16818361132982,228.50925774964185,230.6146554925045,3987800
2023-05-23,221.98550415039062,226.8387841816801,221.07613441272184,226.62132456153003,8537200
2023-05-24,219.68240356445312,220.52258976856908,217.48804944035825,219.97894075899453,6730800
2023-05-25,220.79937744140625,222.0942410776525,217.94276515699352,219.88011354812977,6827600
2023-05-26,222.41053771972656,223.59668663200497,220.75983241856804,221.2342980164834,5067300
2023-05-30,219.0794677734375,222.86522289448692,217.21130290465686,222.41053048190906,6916000
